id,title,description,link,published,source,source_url,sentiment,sentiment_confidence,sentiment_positive,sentiment_neutral,sentiment_negative,token_count,scraped_at,people,organizations,locations,dates,money,events,entity_count,keywords,top_keywords
105,"Africa’s forests transformed from carbon sink to carbon source, study finds","<p>Alarming shift since 2010 means planet’s three main rainforest regions now contribute to climate breakdown</p><p>Africa’s forests have turned from a carbon sink into a carbon source, according to research that underscores the need for urgent action to save the world’s great natural climate stabilisers.</p><p>The alarming shift, which has happened since 2010, means all of the planet’s three main rainforest regions – the <a href=""https://www.theguardian.com/environment/2021/jul/14/amazon-rainforest-now-emitting-more-co2-than-it-absorbs"">South American Amazon</a>, <a href=""https://www.wri.org/insights/forests-absorb-twice-much-carbon-they-emit-each-year"">south-east Asia</a> and Africa – have gone from being allies in the fight against climate breakdown to being part of the problem.</p> <a href=""https://www.theguardian.com/environment/2025/nov/28/africa-forests-transformed-carbon-sink-carbon-source-study"">Continue reading...</a>",https://www.theguardian.com/environment/2025/nov/28/africa-forests-transformed-carbon-sink-carbon-source-study,"Fri, 28 Nov 2025 10:00:03 GMT",The Guardian,https://www.theguardian.com/world/rss,negative,0.5423580408096313,0,0,0,77,2025-12-01T17:25:10.051451,,breakdown</p><p>Africa’s,Africa,2010,,,0,carbon; africa; forests; source; rainforest; climate; study; research; asia</a; allies,carbon; africa; forests; source; rainforest
101,Review: 'Barry' takes a whack at its farewell season,"""Barry"" has taken chances from the very beginning, which is certainly true of a fourth and final season that picks up where the third left off, with its hitman-turned-wannabe actor getting arrested. That paves the way for an even darker season that accentuates the show's ensemble aspect while leaning a little too heavily on blurring lines with flights of fancy.",https://www.cnn.com/2023/04/14/entertainment/barry-season-4-review/index.html,"Fri, 14 Apr 2023 12:33:08 GMT",CNN Top Stories,http://rss.cnn.com/rss/cnn_topstories.rss,neutral,0.5788772106170654,0,0,0,41,2025-12-01T17:25:08.427847,Barry,,,,,,0,"barry; season; review; chances; flights; fancy; a whack; its farewell season ""barry; the very beginning; a fourth and final season",barry; season; review; chances; flights
1,Test News Article: Major Breakthrough in Technology,Scientists announce revolutionary discovery that could change everything.,https://example.com/test-article-001,2025-12-01T10:00:00,Test News Network,https://example.com/rss,positive,0.92,0,0,0,12,2025-12-01T09:00:00,Dr. John Smith,Tech Corp,Silicon Valley,today,,,0,technology; breakthrough; discovery,technology; breakthrough; discovery
93,The 2024 presidential alternative many voters will want,,https://www.cnn.com/2023/04/18/opinions/2024-presidential-election-alternative-voters-lieberman,,CNN Top Stories,http://rss.cnn.com/rss/cnn_topstories.rss,neutral,0.5209531784057617,0,0,0,6,2025-12-01T17:25:08.427806,,,,2024,,,0,the 2024 presidential alternative; many voters; alternative; voters,the 2024 presidential alternative; many voters; alternative; voters
91,The 10 best Amazon deals to shop this week,,https://www.cnn.com/cnn-underscored/deals/best-amazon-deals-2023-04-12?iid=CNNUnderscoredHPcontainer,,CNN Top Stories,http://rss.cnn.com/rss/cnn_topstories.rss,positive,0.8884627223014832,0,0,0,6,2025-12-01T17:25:08.427794,,Amazon,,this week,,,0,the 10 best amazon deals; amazon; deals; week,the 10 best amazon deals; amazon; deals; week
90,"Everything you need to know about Way Day 2023, Wayfair's biggest sale of the year",,https://www.cnn.com/cnn-underscored/deals/wayfair-way-day-2023-04-17?iid=CNNUnderscoredHPcontainer,,CNN Top Stories,http://rss.cnn.com/rss/cnn_topstories.rss,positive,0.8807497024536133,0,0,0,11,2025-12-01T17:25:08.427786,,Wayfair,,the year,,,0,way day; wayfair's biggest sale; the year; way; day; wayfair; sale; year,way day; wayfair's biggest sale; the year; way; day
89,The beloved Dyson Supersonic hair dryer is at its lowest price ever,,https://www.cnn.com/cnn-underscored/deals/dyson-supersonic-sale-2023-04-17?iid=CNNUnderscoredHPcontainer?iid=CNNUnderscoredHPcontainer,,CNN Top Stories,http://rss.cnn.com/rss/cnn_topstories.rss,positive,0.6936654448509216,0,0,0,8,2025-12-01T17:25:08.427779,Dyson Supersonic,,,,,,0,the beloved dyson supersonic hair dryer; its lowest price; dyson; supersonic; hair; dryer; price,the beloved dyson supersonic hair dryer; its lowest price; dyson; supersonic; hair
88,We stopped using aluminum foil for cooking and you should too. Here's what to use instead,,https://www.cnn.com/cnn-underscored/reviews/mmmat-silicone-mats?iid=CNNUnderscoredHPcontainer,,CNN Top Stories,http://rss.cnn.com/rss/cnn_topstories.rss,neutral,0.6729686856269836,0,0,0,8,2025-12-01T17:25:08.427771,,,,,,,0,cooking; aluminum foil; aluminum; foil,cooking; aluminum foil; aluminum; foil
87,Composting is an easy way to reduce food waste. Here's how to do it,,https://www.cnn.com/cnn-underscored/home/how-to-compost-at-home?iid=CNNUnderscoredHPcontainer,,CNN Top Stories,http://rss.cnn.com/rss/cnn_topstories.rss,positive,0.6883075833320618,0,0,0,7,2025-12-01T17:25:08.427764,,,,,,,0,an easy way; food waste; way; food; waste,an easy way; food waste; way; food; waste
86,Taxes are due tomorrow. Here's how to file for an extension,,https://www.cnn.com/cnn-underscored/money/how-to-file-taxes?iid=CNNUnderscoredHPcontainer,,CNN Top Stories,http://rss.cnn.com/rss/cnn_topstories.rss,neutral,0.8550539016723633,0,0,0,6,2025-12-01T17:25:08.427757,,,,tomorrow,,,0,taxes; an extension; tomorrow; extension,taxes; an extension; tomorrow; extension
85,The 7 best high-yield savings accounts of April 2023,,https://www.cnn.com/cnn-underscored/money/high-yield-savings-accounts?iid=CNNUnderscoredHPcontainer,,CNN Top Stories,http://rss.cnn.com/rss/cnn_topstories.rss,positive,0.8178572654724121,0,0,0,6,2025-12-01T17:25:08.427749,,,,April 2023,,,0,april; the 7 best high-yield savings accounts; yield; savings; accounts,april; the 7 best high-yield savings accounts; yield; savings; accounts
84,42 of the most useful travel products you can buy on Amazon,,https://www.cnn.com/cnn-underscored/travel/amazon-travel-products?iid=CNNUnderscoredHPcontainer,,CNN Top Stories,http://rss.cnn.com/rss/cnn_topstories.rss,positive,0.9569479823112488,0,0,0,6,2025-12-01T17:25:08.427741,,Amazon,,,,,0,amazon; the most useful travel products; travel; products,amazon; the most useful travel products; travel; products
83,"A head-to-toe guide of how men should dress this spring, and where they should shop",,https://www.cnn.com/cnn-underscored/fashion/mens-spring-fashion-style-guide?iid=CNNUnderscoredHPcontainer,,CNN Top Stories,http://rss.cnn.com/rss/cnn_topstories.rss,neutral,0.8972733020782471,0,0,0,6,2025-12-01T17:25:08.427732,,,,this spring,,,0,head; toe; guide; men; spring,head; toe; guide; men; spring
82,Mother's Day is around the corner. Here are 50+ thoughtful gifts she'll love,,https://www.cnn.com/cnn-underscored/gifts/best-mothers-day-gifts-2023?iid=CNNUnderscoredHPcontainer,,CNN Top Stories,http://rss.cnn.com/rss/cnn_topstories.rss,positive,0.9786907434463501,0,0,0,10,2025-12-01T17:25:08.427724,,,,,,,0,mother's day; the corner; 50+ thoughtful gifts; mother; day; corner; gifts,mother's day; the corner; 50+ thoughtful gifts; mother; day
81,50+ products to make your life easier and our planet cleaner,,https://www.cnn.com/cnn-underscored/home/editors-favorite-sustainable-products?iid=CNNUnderscoredHPcontainer,,CNN Top Stories,http://rss.cnn.com/rss/cnn_topstories.rss,positive,0.8975182771682739,0,0,0,7,2025-12-01T17:25:08.427717,,,,,,,0,50+ products; your life; our planet cleaner; products; life; planet; cleaner,50+ products; your life; our planet cleaner; products; life
80,Bidets save you money and reduce waste — we tested the best options out there,,https://www.cnn.com/cnn-underscored/reviews/best-bidets?iid=CNNUnderscoredHPcontainer,,CNN Top Stories,http://rss.cnn.com/rss/cnn_topstories.rss,positive,0.9181342720985413,0,0,0,8,2025-12-01T17:25:08.427709,,,,,,,0,bidets; money; waste; the best options; options,bidets; money; waste; the best options; options
68,Podcast: One country musician is calling for other artists to oppose assault rifles,,https://www.cnn.com/audio/podcasts/the-assignment/episodes/42a2f0e2-066a-4675-82ff-afe2016a0bb5,,CNN Top Stories,http://rss.cnn.com/rss/cnn_topstories.rss,neutral,0.7858167290687561,0,0,0,9,2025-12-01T17:25:08.427646,,,,,,,0,one country musician; other artists; assault rifles; podcast; country; musician; artists; assault; rifles,one country musician; other artists; assault rifles; podcast; country
52,"Russia is 'going backwards' in equipment and deploying post WWII-era tanks, according to Western officials","• Jailed Wall Street Journal reporter Evan Gershkovich denied detention appeal in Moscow
• Putin visits Russian troops at military headquarters in Kherson
• Watch moment WSJ journalist appears in Russian court",https://www.cnn.com/europe/live-news/russia-ukraine-war-news-04-18-23/index.html,,CNN Top Stories,http://rss.cnn.com/rss/cnn_topstories.rss,negative,0.6921367645263672,0,0,0,36,2025-12-01T17:25:08.427558,Evan Gershkovich; Putin,"Kherson
• Watch; WSJ",Russia; Moscow,,,,0,russia; equipment; moscow; putin; post wwii-era tanks; western officials; jailed wall street journal reporter evan gershkovich; detention appeal; russian troops; military headquarters,russia; equipment; moscow; putin; post wwii-era tanks
34,Dominion still has pending lawsuits against election deniers such as Rudy Giuliani and Sidney Powell,,https://www.cnn.com/business/live-news/fox-news-dominion-trial-04-18-23/h_8d51e3ae2714edaa0dace837305d03b8,,CNN Top Stories,http://rss.cnn.com/rss/cnn_topstories.rss,neutral,0.6289700269699097,0,0,0,10,2025-12-01T17:25:08.427458,Rudy Giuliani; Sidney Powell,,,,,,0,dominion; pending lawsuits; election deniers; rudy giuliani; sidney powell; lawsuits; election; deniers; rudy; giuliani,dominion; pending lawsuits; election deniers; rudy giuliani; sidney powell
